100.31
100.21
100.29
100.38
100.38
100.49
100.27
100.01
100.16
100.35
100.5
100.84
101.01
100.44
100.32
100.29
100.34
100.04
100.2
99.76
99.84
100.13
100.28
100.36
100.4
100.33
100.55
100.83
100.27
100.22
100.35
99.96
99.93
100.43
100.71
100.83
100.67
100.78
100.66
100.58
100.74
100.69
100.31
100.17
100.6
101.11
100.96
100.82
100.99
101.17
107.61
101.56
100.12
99.65
99.61
99.48
100.05
100.18
100.37
100.78
100.84
100.46
100.37
100.38
